emp_id,emp_name,dept_id,job_level,gender,experience_years,location,salary,bonus,attrition
2946,Neha Gupta,1,Mid,Male,10,Delhi,35478,27710,No
2947,Rohit Kumar,2,Junior,Male,10,Mumbai,35798,11497,No
2948,Amit Sharma,4,Senior,Male,7,Mumbai,103633,7534,No
2949,Amit Sharma,3,Senior,Male,14,Delhi,79357,29791,Yes
2950,Ritu Saxena,5,Manager,Male,14,Delhi,111231,24323,No
2951,Varun Bansal,1,Mid,Male,8,Delhi,35380,18734,No
2952,Swati Joshi,2,Junior,Male,13,Mumbai,113729,27149,No
2953,Kavita Nair,2,Junior,Male,9,Delhi,55475,24283,No
2954,Aakash Pandey,2,Mid,Male,5,Delhi,71707,24260,No
2955,Priya Singh,5,Mid,Male,9,Bangalore,61986,20368,Yes
2956,Arjun Das,5,Manager,Male,9,Bangalore,128011,6007,No
2957,Ritu Saxena,1,Junior,Male,13,Mumbai,43164,9829,No
2958,Arjun Das,5,Senior,Female,11,Delhi,57205,11464,No
2959,Nisha Agarwal,1,Manager,Female,7,Mumbai,138938,13057,No
2960,Nisha Agarwal,5,Manager,Male,2,Bangalore,144606,7159,No
2961,Anjali Mehta,5,Senior,Male,8,Bangalore,76804,24568,No
2962,Rohit Kumar,5,Manager,Female,12,Delhi,59008,29949,No
2963,Pooja Patel,1,Mid,Male,5,Mumbai,72721,21362,No
2964,Rahul Verma,3,Senior,Male,13,Bangalore,75836,6286,No
2965,Karan Malhotra,1,Senior,Male,11,Chennai,108102,29943,Yes
2966,Varun Bansal,3,Junior,Female,8,Delhi,146984,9473,No
2967,Sneha Iyer,2,Senior,Male,2,Mumbai,67696,9920,No
2968,Anjali Mehta,2,Manager,Female,14,Chennai,89075,8925,Yes
2969,Amit Sharma,1,Junior,Female,7,Delhi,51533,26153,No
2970,Neha Gupta,3,Manager,Male,5,Delhi,83150,19892,No
2971,Nisha Agarwal,3,Mid,Female,4,Bangalore,35934,8116,Yes
2972,Manish Jain,3,Mid,Female,10,Mumbai,90303,22678,Yes
2973,Aakash Pandey,2,Junior,Female,13,Bangalore,112858,8976,No
2974,Rohit Kumar,1,Junior,Male,6,Chennai,117170,28249,No
2975,Priya Singh,4,Manager,Male,5,Chennai,75579,20021,No
2976,Arjun Das,3,Mid,Female,6,Chennai,132859,27774,No
2977,Manish Jain,3,Junior,Male,9,Chennai,134842,5173,No
2978,Neha Gupta,4,Mid,Female,1,Chennai,86847,17323,No
2979,Deepak Mishra,1,Mid,Male,13,Mumbai,69324,28709,No
2980,Arjun Das,3,Mid,Male,11,Mumbai,81316,29202,No
2981,Kavita Nair,1,Manager,Female,1,Delhi,117188,9981,No
2982,Swati Joshi,3,Manager,Male,13,Delhi,118172,15272,No
2983,Aakash Pandey,5,Mid,Female,6,Mumbai,126491,8834,No
2984,Anjali Mehta,3,Mid,Male,2,Delhi,134425,7429,No
2985,Ritu Saxena,5,Mid,Female,8,Bangalore,82025,19189,No
2986,Kavita Nair,1,Senior,Male,7,Mumbai,64218,27951,No
2987,Rohit Kumar,3,Senior,Female,6,Bangalore,100641,29389,No
2988,Rohit Kumar,2,Manager,Male,4,Chennai,133940,18994,No
2989,Kavita Nair,2,Mid,Male,9,Chennai,129507,29173,No
2990,Rohit Kumar,4,Senior,Female,7,Delhi,69820,18990,No
2991,Priya Singh,2,Junior,Male,7,Mumbai,121984,15965,No
2992,Anjali Mehta,5,Junior,Female,5,Chennai,149179,12462,Yes
2993,Neha Gupta,2,Mid,Male,1,Delhi,82176,19750,No
2994,Aakash Pandey,2,Senior,Female,14,Bangalore,52528,5873,No
2995,Suresh Reddy,2,Junior,Female,14,Mumbai,81207,24480,No
2996,Nisha Agarwal,3,Manager,Female,2,Delhi,32191,25008,No
2997,Manish Jain,4,Junior,Female,8,Chennai,56254,10553,No
2998,Ritu Saxena,1,Manager,Female,11,Bangalore,77378,15298,No
2999,Varun Bansal,4,Junior,Female,5,Bangalore,119752,17464,No
3000,Nisha Agarwal,5,Junior,Female,2,Delhi,140878,6565,Yes
3001,Manish Jain,3,Senior,Female,12,Mumbai,73497,24500,No
3002,Karan Malhotra,3,Junior,Male,5,Delhi,138161,16715,No
3003,Neha Gupta,2,Junior,Male,8,Chennai,83880,13500,No
3004,Rohit Kumar,2,Manager,Male,4,Mumbai,133994,29729,No
3005,Rohit Kumar,5,Manager,Male,3,Chennai,116744,20911,Yes
3006,Suresh Reddy,3,Junior,Female,5,Bangalore,91470,6163,No
3007,Nisha Agarwal,1,Mid,Female,13,Bangalore,114931,24200,No
3008,Manish Jain,4,Junior,Male,7,Chennai,135923,20941,No
3009,Rahul Verma,3,Junior,Male,2,Chennai,54819,29960,No
3010,Manish Jain,1,Senior,Female,1,Bangalore,71099,16911,No
3011,Swati Joshi,1,Junior,Male,13,Delhi,65216,24179,Yes
3012,Priya Singh,4,Junior,Female,11,Delhi,129028,6056,No
3013,Kavita Nair,1,Manager,Male,5,Delhi,121676,14923,Yes
3014,Rahul Verma,5,Manager,Female,13,Chennai,94469,16634,Yes
3015,Manish Jain,1,Manager,Female,13,Chennai,75219,28729,Yes
3016,Swati Joshi,5,Manager,Male,7,Bangalore,46487,20719,No
3017,Nisha Agarwal,1,Junior,Male,13,Mumbai,66815,14861,Yes
3018,Deepak Mishra,2,Mid,Female,8,Delhi,95598,25460,No
3019,Sneha Iyer,1,Senior,Male,11,Delhi,64830,8774,No
3020,Sneha Iyer,5,Senior,Male,8,Delhi,123981,6459,No
3021,Arjun Das,1,Mid,Female,10,Bangalore,115485,19210,No
3022,Vikas Yadav,1,Mid,Male,9,Mumbai,122338,13133,No
3023,Neha Gupta,1,Senior,Male,11,Mumbai,69352,5005,No
3024,Swati Joshi,5,Junior,Female,11,Mumbai,85820,9786,Yes
3025,Amit Sharma,1,Senior,Female,12,Delhi,83974,11938,No
3026,Priya Singh,4,Mid,Female,1,Chennai,111383,14833,No
3027,Manish Jain,4,Junior,Male,7,Delhi,110182,13168,Yes
3028,Ritu Saxena,5,Senior,Female,10,Mumbai,42264,13109,Yes
3029,Rahul Verma,2,Junior,Male,8,Bangalore,34833,8829,No
3030,Arjun Das,4,Junior,Male,6,Mumbai,50030,19148,Yes
3031,Neha Gupta,3,Mid,Male,10,Delhi,138286,28418,No
3032,Swati Joshi,4,Manager,Male,14,Chennai,109827,26734,Yes
3033,Nisha Agarwal,3,Senior,Female,12,Mumbai,112049,10520,No
3034,Priya Singh,5,Mid,Male,4,Chennai,131319,28254,No
3035,Aakash Pandey,2,Senior,Male,7,Mumbai,111361,26264,No
3036,Pooja Patel,3,Manager,Male,3,Chennai,35290,14077,No
3037,Swati Joshi,3,Manager,Female,2,Chennai,145614,7070,No
3038,Rohit Kumar,4,Manager,Female,6,Mumbai,130284,11950,No
3039,Vikas Yadav,3,Manager,Female,2,Bangalore,133829,5160,No
3040,Pooja Patel,5,Senior,Male,6,Delhi,31819,14409,Yes
3041,Rohit Kumar,5,Junior,Male,10,Delhi,127304,9178,No
3042,Nisha Agarwal,5,Junior,Female,3,Mumbai,100643,21551,No
3043,Rohit Kumar,4,Manager,Female,14,Chennai,42736,8912,No
3044,Neha Gupta,2,Manager,Male,2,Delhi,56783,24086,No
3045,Swati Joshi,4,Junior,Female,13,Chennai,41480,23986,Yes
3046,Rahul Verma,5,Mid,Male,8,Bangalore,67551,9439,No
3047,Arjun Das,4,Manager,Female,4,Mumbai,65663,25491,No
3048,Manish Jain,5,Junior,Male,12,Bangalore,48140,24989,No
3049,Ritu Saxena,1,Mid,Male,14,Chennai,114247,14745,No
3050,Sneha Iyer,1,Junior,Male,4,Chennai,138624,21833,Yes
3051,Arjun Das,3,Mid,Female,7,Mumbai,49580,9669,No
3052,Vikas Yadav,2,Senior,Female,8,Chennai,56793,25411,No
3053,Rohit Kumar,1,Mid,Male,12,Mumbai,66421,28118,No
3054,Nisha Agarwal,5,Manager,Female,13,Mumbai,78717,23921,No
3055,Varun Bansal,4,Mid,Male,9,Bangalore,139657,18478,Yes
3056,Suresh Reddy,4,Mid,Female,10,Delhi,40619,7709,Yes
3057,Deepak Mishra,3,Manager,Female,8,Delhi,43147,24341,No
3058,Sneha Iyer,4,Senior,Male,14,Chennai,69022,19046,No
3059,Anjali Mehta,1,Mid,Female,4,Delhi,99795,7664,No
3060,Nisha Agarwal,4,Senior,Female,2,Chennai,128718,6789,No
3061,Swati Joshi,1,Junior,Male,10,Delhi,58670,25486,No
3062,Swati Joshi,1,Junior,Male,5,Bangalore,94127,20342,No
3063,Karan Malhotra,2,Manager,Male,7,Delhi,124362,8234,Yes
3064,Sneha Iyer,3,Senior,Male,2,Chennai,101873,20137,No
3065,Sneha Iyer,5,Manager,Female,4,Chennai,38146,18506,No
3066,Varun Bansal,1,Manager,Female,6,Delhi,43787,21702,No
3067,Anjali Mehta,3,Mid,Male,8,Mumbai,77788,23561,No
3068,Neha Gupta,5,Junior,Female,10,Bangalore,89179,15348,No
3069,Anjali Mehta,4,Manager,Male,13,Mumbai,61544,15745,No
3070,Arjun Das,3,Mid,Male,6,Delhi,73028,5428,No
3071,Amit Sharma,3,Mid,Male,6,Mumbai,82022,15677,No
3072,Ritu Saxena,3,Senior,Female,6,Delhi,55598,17594,Yes
3073,Arjun Das,4,Junior,Female,4,Chennai,134556,5900,No
3074,Swati Joshi,4,Senior,Female,13,Mumbai,128702,12422,No
3075,Aakash Pandey,3,Senior,Male,3,Bangalore,90263,16590,No
3076,Nisha Agarwal,2,Manager,Male,1,Mumbai,50354,5748,No
3077,Swati Joshi,1,Senior,Female,2,Chennai,136624,27528,No
3078,Deepak Mishra,4,Manager,Female,2,Chennai,56108,26256,No
3079,Aakash Pandey,2,Senior,Female,10,Chennai,118490,9289,No
3080,Swati Joshi,4,Mid,Female,7,Mumbai,145738,12531,No
3081,Ritu Saxena,3,Junior,Male,11,Chennai,65720,19180,No
3082,Ritu Saxena,2,Junior,Female,14,Chennai,46727,15603,No
3083,Neha Gupta,5,Junior,Female,6,Mumbai,105152,6027,No
3084,Vikas Yadav,1,Mid,Male,8,Mumbai,128907,17436,Yes
3085,Manish Jain,1,Mid,Female,9,Delhi,43606,16324,No
3086,Priya Singh,4,Senior,Female,5,Mumbai,105318,6140,No
3087,Karan Malhotra,1,Senior,Female,11,Chennai,60915,21043,No
3088,Suresh Reddy,5,Senior,Male,3,Bangalore,69804,29484,No
3089,Pooja Patel,2,Senior,Male,4,Chennai,133132,20181,No
3090,Varun Bansal,2,Junior,Female,14,Chennai,52316,13429,No
3091,Manish Jain,3,Senior,Male,11,Chennai,83403,26209,No
3092,Nisha Agarwal,2,Mid,Female,8,Mumbai,36583,9553,No
3093,Nisha Agarwal,4,Mid,Female,3,Bangalore,97684,15724,No
3094,Nisha Agarwal,5,Mid,Male,2,Chennai,101580,20441,No
3095,Amit Sharma,3,Manager,Female,7,Mumbai,79899,23138,No
3096,Pooja Patel,4,Manager,Male,14,Delhi,87843,28376,No
3097,Swati Joshi,4,Manager,Male,4,Bangalore,33356,6610,No
3098,Anjali Mehta,4,Senior,Male,13,Bangalore,100724,9439,Yes
3099,Priya Singh,1,Junior,Female,8,Mumbai,95921,18650,No
3100,Rohit Kumar,4,Junior,Female,1,Delhi,45811,9758,No
3101,Manish Jain,1,Senior,Female,8,Chennai,99769,27903,No
3102,Ritu Saxena,2,Senior,Female,5,Delhi,58919,20307,No
3103,Deepak Mishra,1,Manager,Male,12,Bangalore,36246,5245,No
3104,Karan Malhotra,4,Mid,Female,2,Mumbai,97271,14469,No
3105,Aakash Pandey,5,Mid,Female,1,Delhi,48941,19901,No
3106,Arjun Das,5,Manager,Male,13,Chennai,109222,11842,No
3107,Priya Singh,2,Manager,Male,6,Delhi,67590,12058,No
3108,Kavita Nair,4,Junior,Female,14,Delhi,129482,15520,No
3109,Kavita Nair,1,Manager,Male,9,Mumbai,44422,21012,No
3110,Karan Malhotra,5,Mid,Female,9,Mumbai,129183,6556,No
3111,Sneha Iyer,3,Mid,Female,9,Bangalore,113425,22941,No
3112,Rahul Verma,4,Senior,Male,11,Mumbai,145694,7222,No
3113,Suresh Reddy,4,Junior,Male,4,Delhi,133601,23716,Yes
3114,Priya Singh,3,Senior,Female,6,Chennai,99193,13496,No
3115,Ritu Saxena,5,Junior,Female,14,Bangalore,149797,16114,Yes
3116,Priya Singh,3,Senior,Female,12,Mumbai,106033,29982,No
3117,Swati Joshi,2,Junior,Female,10,Delhi,46656,21378,No
3118,Aakash Pandey,1,Manager,Female,6,Delhi,131199,7966,Yes
3119,Pooja Patel,1,Mid,Male,5,Bangalore,131399,19084,No
3120,Nisha Agarwal,5,Manager,Female,2,Bangalore,90216,15908,No
3121,Pooja Patel,3,Junior,Male,7,Mumbai,113526,17838,Yes
3122,Vikas Yadav,4,Junior,Male,13,Mumbai,92034,16234,No
3123,Vikas Yadav,4,Senior,Male,1,Chennai,65215,9002,No
3124,Priya Singh,4,Junior,Female,6,Bangalore,69264,6360,No
3125,Amit Sharma,2,Manager,Female,5,Bangalore,122963,14245,No
3126,Neha Gupta,2,Junior,Male,5,Delhi,31324,21823,Yes
3127,Rohit Kumar,4,Junior,Male,8,Chennai,105785,9353,No
3128,Amit Sharma,5,Senior,Male,9,Mumbai,50286,22166,Yes
3129,Ritu Saxena,2,Junior,Male,7,Chennai,119130,7610,No
3130,Rohit Kumar,2,Senior,Male,10,Chennai,49506,15006,Yes
3131,Manish Jain,1,Mid,Female,13,Delhi,56730,5233,No
3132,Pooja Patel,1,Senior,Male,8,Bangalore,149554,28050,No
3133,Pooja Patel,5,Junior,Female,14,Bangalore,113649,15623,Yes
3134,Rohit Kumar,2,Mid,Male,2,Bangalore,133658,20895,Yes
3135,Suresh Reddy,2,Junior,Male,2,Mumbai,83737,25872,No
3136,Amit Sharma,3,Senior,Female,12,Bangalore,147410,23135,No
3137,Neha Gupta,5,Manager,Female,8,Chennai,91914,5838,No
3138,Priya Singh,5,Mid,Male,6,Chennai,83828,24593,No
3139,Rahul Verma,3,Manager,Female,8,Bangalore,32894,7784,No
3140,Pooja Patel,3,Manager,Female,14,Chennai,57939,26978,No
3141,Suresh Reddy,1,Mid,Male,9,Mumbai,89184,6351,No
3142,Rahul Verma,5,Manager,Male,9,Bangalore,78896,5205,No
3143,Deepak Mishra,5,Manager,Male,11,Mumbai,77563,22478,No
3144,Deepak Mishra,3,Manager,Female,6,Bangalore,64729,21568,Yes
3145,Neha Gupta,4,Manager,Male,8,Mumbai,108152,28129,Yes
3146,Anjali Mehta,4,Mid,Male,2,Mumbai,61928,11902,Yes
3147,Arjun Das,1,Junior,Female,8,Mumbai,133166,10502,No
3148,Priya Singh,4,Manager,Male,3,Chennai,114595,15984,No
3149,Pooja Patel,4,Mid,Female,14,Mumbai,48323,17686,Yes
3150,Priya Singh,4,Mid,Female,1,Delhi,124685,28072,No
3151,Deepak Mishra,2,Mid,Male,7,Mumbai,79165,20242,No
3152,Manish Jain,1,Mid,Female,1,Mumbai,77993,27162,Yes
3153,Manish Jain,3,Senior,Female,14,Mumbai,141318,7729,No
3154,Rahul Verma,4,Junior,Male,11,Mumbai,145433,29277,Yes
3155,Manish Jain,2,Junior,Female,1,Bangalore,87314,21697,No
3156,Swati Joshi,4,Manager,Male,1,Chennai,142819,13419,No
3157,Anjali Mehta,2,Mid,Male,4,Chennai,138506,11801,No
3158,Karan Malhotra,1,Senior,Male,13,Chennai,57189,18457,No
3159,Rahul Verma,4,Mid,Male,14,Bangalore,44640,24477,No
3160,Pooja Patel,2,Manager,Male,12,Mumbai,100106,20960,No
3161,Nisha Agarwal,5,Junior,Female,13,Mumbai,136013,17149,No
3162,Rahul Verma,5,Manager,Female,14,Chennai,65714,25479,No
3163,Kavita Nair,2,Manager,Female,12,Delhi,141115,24123,No
3164,Karan Malhotra,4,Manager,Male,4,Mumbai,65950,5926,No
3165,Anjali Mehta,4,Manager,Male,14,Mumbai,148174,8336,No
3166,Rahul Verma,1,Manager,Male,10,Mumbai,69332,8121,No
3167,Rahul Verma,1,Manager,Male,11,Bangalore,116426,28269,Yes
3168,Manish Jain,3,Manager,Female,6,Mumbai,50462,12542,No
3169,Ritu Saxena,1,Junior,Female,12,Chennai,64675,20378,No
3170,Rahul Verma,4,Junior,Male,10,Mumbai,66759,7355,No
3171,Vikas Yadav,3,Mid,Male,12,Chennai,146335,28758,No
3172,Priya Singh,1,Mid,Male,3,Delhi,83928,20684,No
3173,Pooja Patel,2,Senior,Female,10,Bangalore,65431,25554,No
3174,Deepak Mishra,5,Senior,Female,6,Delhi,38127,10772,No
3175,Vikas Yadav,1,Junior,Male,13,Mumbai,94010,8399,No
3176,Vikas Yadav,1,Junior,Male,7,Delhi,130186,16544,No
3177,Amit Sharma,2,Senior,Female,11,Mumbai,46712,16338,No
3178,Nisha Agarwal,4,Junior,Female,1,Chennai,132671,27079,Yes
3179,Suresh Reddy,2,Senior,Male,14,Mumbai,93501,11737,No
3180,Manish Jain,1,Mid,Male,14,Bangalore,42462,12929,No
3181,Swati Joshi,4,Junior,Male,6,Delhi,40397,21009,No
3182,Swati Joshi,3,Junior,Female,10,Mumbai,51101,5608,No
3183,Nisha Agarwal,1,Senior,Male,1,Chennai,75196,21995,No
3184,Kavita Nair,2,Manager,Female,7,Delhi,101136,6020,Yes
3185,Kavita Nair,3,Manager,Male,10,Bangalore,81318,18072,No
3186,Neha Gupta,5,Mid,Male,5,Mumbai,95917,5240,No
3187,Pooja Patel,3,Junior,Male,10,Bangalore,107320,7052,No
3188,Varun Bansal,2,Junior,Female,14,Chennai,110560,10334,No
3189,Varun Bansal,3,Senior,Male,4,Delhi,39625,6602,No
3190,Aakash Pandey,2,Manager,Female,1,Delhi,83296,15596,No
3191,Deepak Mishra,1,Manager,Male,9,Delhi,132185,25873,No
3192,Aakash Pandey,4,Mid,Female,7,Chennai,70876,21752,No
3193,Deepak Mishra,5,Manager,Male,2,Mumbai,123553,23460,No
3194,Varun Bansal,4,Manager,Female,4,Mumbai,123516,19128,No
3195,Ritu Saxena,4,Manager,Male,4,Mumbai,107972,12109,No
3196,Neha Gupta,4,Senior,Female,8,Bangalore,138700,29584,No
3197,Manish Jain,2,Manager,Female,2,Chennai,36747,8516,No
3198,Pooja Patel,2,Mid,Male,11,Delhi,48583,9429,Yes
3199,Aakash Pandey,5,Manager,Female,5,Chennai,115452,26429,No
3200,Sneha Iyer,2,Mid,Female,10,Chennai,59047,15469,No
3201,Deepak Mishra,2,Senior,Male,8,Chennai,65497,29968,No
3202,Rahul Verma,2,Senior,Female,6,Delhi,104323,23235,No
3203,Aakash Pandey,2,Mid,Male,4,Delhi,38038,26811,No
3204,Rahul Verma,1,Senior,Male,5,Bangalore,33910,21248,No
3205,Arjun Das,5,Junior,Female,2,Chennai,131800,13970,No
3206,Suresh Reddy,2,Junior,Female,5,Mumbai,74079,8431,Yes
3207,Sneha Iyer,5,Junior,Female,3,Bangalore,70270,20946,No
3208,Nisha Agarwal,3,Junior,Female,12,Delhi,66568,21163,No
3209,Ritu Saxena,1,Junior,Female,3,Delhi,38162,9482,No
3210,Nisha Agarwal,2,Senior,Male,7,Bangalore,147324,11252,Yes
3211,Aakash Pandey,1,Mid,Male,3,Mumbai,106798,27866,Yes
3212,Anjali Mehta,1,Senior,Female,4,Chennai,62298,8271,No
3213,Nisha Agarwal,3,Manager,Female,7,Chennai,65591,15804,Yes
3214,Aakash Pandey,5,Junior,Female,14,Mumbai,129796,15037,No
3215,Pooja Patel,1,Junior,Female,3,Chennai,60270,8508,No
3216,Suresh Reddy,4,Senior,Female,10,Delhi,115236,11976,Yes
3217,Anjali Mehta,3,Manager,Male,10,Bangalore,83054,25276,No
3218,Rohit Kumar,4,Senior,Male,13,Mumbai,138805,8111,No
3219,Sneha Iyer,3,Mid,Male,2,Bangalore,133241,25701,Yes
3220,Arjun Das,4,Junior,Female,10,Chennai,53801,19632,No
3221,Amit Sharma,4,Senior,Female,7,Chennai,111392,21037,No
3222,Arjun Das,1,Mid,Female,5,Delhi,108899,23250,No
3223,Swati Joshi,1,Junior,Male,1,Delhi,116504,5926,Yes
3224,Suresh Reddy,3,Junior,Male,12,Chennai,107588,25156,No
3225,Rahul Verma,5,Junior,Male,10,Chennai,57789,10927,No
3226,Sneha Iyer,1,Manager,Male,13,Delhi,43683,20324,No
3227,Neha Gupta,1,Senior,Female,8,Delhi,69162,7095,Yes
3228,Neha Gupta,2,Junior,Female,3,Mumbai,38172,17032,No
3229,Aakash Pandey,1,Junior,Female,11,Delhi,69225,14018,No
3230,Ritu Saxena,5,Mid,Female,7,Mumbai,66064,9695,No
3231,Swati Joshi,2,Senior,Female,6,Mumbai,117704,5769,No
3232,Manish Jain,4,Mid,Female,10,Bangalore,69991,28098,Yes
3233,Swati Joshi,4,Senior,Male,12,Delhi,45698,13648,No
3234,Nisha Agarwal,2,Junior,Female,13,Mumbai,107320,14264,No
3235,Anjali Mehta,2,Manager,Female,14,Bangalore,61472,24159,Yes
3236,Karan Malhotra,2,Mid,Female,6,Bangalore,61726,20435,Yes
3237,Sneha Iyer,3,Manager,Female,13,Delhi,54548,20905,No
3238,Swati Joshi,5,Manager,Female,13,Delhi,123667,10367,No
3239,Rohit Kumar,5,Manager,Female,8,Bangalore,107987,27817,No
3240,Nisha Agarwal,4,Senior,Female,13,Mumbai,68328,26014,No
3241,Amit Sharma,4,Senior,Female,13,Delhi,47358,29082,No
3242,Kavita Nair,4,Manager,Male,12,Bangalore,36276,20163,No
3243,Ritu Saxena,1,Junior,Male,13,Bangalore,36224,10502,No
3244,Arjun Das,4,Junior,Male,4,Mumbai,85645,18407,Yes
3245,Manish Jain,2,Manager,Female,4,Chennai,80822,19576,No
3246,Rohit Kumar,4,Mid,Male,12,Mumbai,135422,24355,No
3247,Amit Sharma,2,Mid,Female,3,Bangalore,103720,9400,No
3248,Sneha Iyer,3,Senior,Male,1,Mumbai,51555,19892,No
3249,Arjun Das,1,Mid,Male,14,Delhi,85789,18899,No
3250,Nisha Agarwal,1,Junior,Female,10,Bangalore,93689,23026,No
3251,Neha Gupta,5,Manager,Female,3,Mumbai,67573,22401,No
3252,Ritu Saxena,3,Mid,Female,1,Mumbai,85913,18278,No
3253,Suresh Reddy,2,Manager,Female,6,Mumbai,91238,25426,No
3254,Varun Bansal,3,Mid,Male,8,Mumbai,147491,22895,Yes
3255,Swati Joshi,1,Senior,Male,3,Bangalore,56107,10617,No
3256,Swati Joshi,2,Junior,Female,14,Mumbai,50200,27659,Yes
3257,Sneha Iyer,3,Senior,Male,12,Delhi,45308,16665,No
3258,Rohit Kumar,1,Manager,Male,4,Chennai,100669,20342,No
3259,Kavita Nair,2,Junior,Male,5,Chennai,109232,9471,No
3260,Nisha Agarwal,2,Junior,Female,7,Chennai,109584,19246,No
3261,Rohit Kumar,1,Senior,Female,12,Delhi,95234,23105,No
3262,Karan Malhotra,2,Mid,Female,11,Chennai,45560,22070,No
3263,Vikas Yadav,1,Senior,Male,6,Bangalore,40404,20902,No
3264,Suresh Reddy,4,Manager,Female,2,Bangalore,42848,25850,No
3265,Priya Singh,4,Mid,Female,7,Delhi,148767,16675,No
3266,Ritu Saxena,2,Senior,Male,8,Delhi,127412,25634,Yes
3267,Karan Malhotra,2,Senior,Female,14,Bangalore,104309,27772,No
3268,Aakash Pandey,1,Mid,Female,12,Delhi,111779,19877,Yes
3269,Deepak Mishra,2,Mid,Female,14,Delhi,101798,17969,No
3270,Priya Singh,5,Mid,Male,1,Bangalore,103354,20434,No
3271,Sneha Iyer,4,Senior,Female,6,Bangalore,46114,8277,No
3272,Suresh Reddy,2,Mid,Male,11,Mumbai,110564,10955,Yes
3273,Vikas Yadav,2,Mid,Male,9,Mumbai,115477,17131,No
3274,Suresh Reddy,3,Mid,Male,7,Chennai,90873,16136,Yes
3275,Manish Jain,2,Junior,Male,5,Delhi,130686,24883,Yes
3276,Aakash Pandey,5,Manager,Male,13,Bangalore,117601,16110,No
3277,Rohit Kumar,4,Mid,Male,14,Chennai,90028,6444,No
3278,Manish Jain,3,Manager,Female,10,Mumbai,112150,20008,Yes
3279,Neha Gupta,1,Mid,Female,11,Delhi,134758,20508,Yes
3280,Rahul Verma,1,Mid,Male,10,Chennai,48267,13279,No
3281,Karan Malhotra,4,Junior,Male,9,Delhi,91442,22913,No
3282,Suresh Reddy,1,Junior,Female,2,Chennai,105639,24569,No
3283,Suresh Reddy,5,Mid,Female,7,Delhi,101567,5012,No
3284,Anjali Mehta,2,Mid,Female,9,Delhi,88028,26660,No
3285,Arjun Das,4,Mid,Male,2,Bangalore,99712,20540,No
3286,Amit Sharma,3,Manager,Male,13,Delhi,40147,13511,No
3287,Neha Gupta,2,Mid,Female,11,Mumbai,132787,25771,Yes
3288,Manish Jain,1,Manager,Male,10,Bangalore,84074,18927,No
3289,Manish Jain,1,Junior,Male,6,Delhi,64136,19958,No
3290,Manish Jain,3,Manager,Male,9,Mumbai,97802,26252,Yes
3291,Rahul Verma,5,Mid,Male,14,Mumbai,47035,26980,Yes
3292,Suresh Reddy,3,Junior,Female,3,Chennai,130414,10770,No
3293,Pooja Patel,4,Senior,Male,8,Bangalore,44775,18211,No
3294,Vikas Yadav,3,Junior,Male,14,Bangalore,65866,25637,No
3295,Neha Gupta,1,Senior,Male,5,Chennai,32755,29959,No
3296,Aakash Pandey,5,Manager,Male,7,Chennai,70316,11199,No
3297,Priya Singh,5,Junior,Female,13,Chennai,91079,22480,No
3298,Anjali Mehta,3,Junior,Male,12,Bangalore,115968,22353,No
3299,Sneha Iyer,4,Junior,Male,3,Mumbai,125995,28287,No
3300,Sneha Iyer,1,Manager,Female,8,Mumbai,109095,23904,Yes
3301,Pooja Patel,2,Mid,Male,2,Delhi,47561,8251,No
3302,Amit Sharma,5,Manager,Male,13,Bangalore,110917,5193,No
3303,Neha Gupta,3,Junior,Male,8,Bangalore,70517,28935,No
3304,Arjun Das,4,Mid,Male,2,Chennai,55618,18047,No
3305,Priya Singh,4,Junior,Female,7,Bangalore,48940,22636,No
3306,Manish Jain,1,Junior,Female,2,Bangalore,41876,22178,No
3307,Nisha Agarwal,5,Senior,Female,7,Mumbai,77777,6626,No
3308,Kavita Nair,1,Junior,Male,1,Bangalore,85946,21082,No
3309,Sneha Iyer,2,Manager,Male,6,Mumbai,41127,18950,No
3310,Ritu Saxena,2,Manager,Female,10,Mumbai,72583,16033,No
3311,Kavita Nair,2,Manager,Female,7,Bangalore,37596,10190,No
3312,Deepak Mishra,4,Mid,Male,4,Mumbai,48468,13282,No
3313,Manish Jain,5,Senior,Male,11,Chennai,48855,16869,No
3314,Rohit Kumar,1,Senior,Male,11,Mumbai,116698,12243,No
3315,Anjali Mehta,1,Junior,Male,1,Bangalore,60467,19780,No
3316,Rahul Verma,2,Junior,Male,12,Chennai,114305,12364,No
3317,Nisha Agarwal,5,Senior,Male,6,Chennai,38157,25556,Yes
3318,Neha Gupta,5,Mid,Male,4,Bangalore,137790,16711,No
3319,Deepak Mishra,3,Manager,Male,3,Delhi,140564,22704,No
3320,Kavita Nair,5,Junior,Male,4,Mumbai,30918,8459,No
3321,Priya Singh,5,Senior,Male,6,Mumbai,110638,7369,No
3322,Priya Singh,1,Mid,Female,5,Delhi,34747,23852,No
3323,Ritu Saxena,5,Manager,Male,2,Chennai,125811,15785,No
3324,Anjali Mehta,5,Junior,Male,2,Delhi,72563,16569,No
3325,Nisha Agarwal,1,Manager,Male,3,Bangalore,123107,25421,No
3326,Sneha Iyer,5,Manager,Female,11,Delhi,95192,21729,No
3327,Varun Bansal,1,Senior,Male,6,Chennai,51965,23048,No
3328,Arjun Das,3,Senior,Female,12,Bangalore,90730,25257,Yes
3329,Neha Gupta,4,Manager,Male,14,Bangalore,80233,22033,No
